view_id,user_id,movie_id,watch_timestamp,duration_watched
v_499,u_0529,m_019,2023-01-01 08:24:03,69
v_500,u_0697,m_117,2023-01-01 01:46:40,108
v_501,u_0030,m_219,2023-01-01 05:07:39,14
v_502,u_0066,m_465,2023-01-01 04:10:11,89
v_503,u_0410,m_231,2023-01-01 09:22:22,39
v_504,u_0554,m_306,2023-01-01 02:08:31,112
v_505,u_0812,m_165,2023-01-01 05:38:28,5
v_506,u_0962,m_194,2023-01-01 12:21:29,33
v_507,u_0728,m_208,2023-01-01 17:24:39,46
v_508,u_0954,m_398,2023-01-01 05:15:44,90
v_509,u_0149,m_371,2023-01-01 16:51:12,73
v_510,u_0089,m_356,2023-01-01 15:57:59,60
v_511,u_0129,m_331,2023-01-01 09:00:42,71
v_512,u_0516,m_414,2023-01-01 08:41:26,47
v_513,u_0498,m_299,2023-01-01 15:14:45,105
v_514,u_0453,m_032,2023-01-01 16:05:56,58
v_515,u_0740,m_099,2023-01-01 00:43:38,55
v_516,u_0420,m_356,2023-01-01 01:43:17,28
v_517,u_0678,m_443,2023-01-01 19:38:38,62
v_518,u_0302,m_039,2023-01-01 12:35:28,118
v_519,u_0227,m_271,2023-01-01 20:13:13,113
v_520,u_0357,m_216,2023-01-01 20:02:38,83
v_521,u_0795,m_159,2023-01-01 13:45:57,61
v_522,u_0558,m_141,2023-01-01 00:48:03,86
v_523,u_0299,m_363,2023-01-01 08:07:08,83
v_524,u_0891,m_423,2023-01-01 16:41:32,79
v_525,u_0869,m_030,2023-01-01 20:28:45,101
v_526,u_0618,m_228,2023-01-01 22:31:54,31
v_527,u_0677,m_169,2023-01-01 00:40:06,103
v_528,u_0007,m_399,2023-01-01 03:17:16,53
v_529,u_0850,m_471,2023-01-01 18:52:43,3
v_530,u_0178,m_233,2023-01-01 19:48:35,17
v_531,u_0187,m_005,2023-01-01 17:28:44,73
v_532,u_0679,m_069,2023-01-01 04:28:25,21
v_533,u_0300,m_088,2023-01-01 20:52:31,118
v_534,u_0276,m_247,2023-01-01 03:30:05,110
v_535,u_0740,m_136,2023-01-01 12:26:17,77
v_536,u_0373,m_452,2023-01-01 11:48:38,103
v_537,u_0617,m_344,2023-01-01 02:16:31,7
v_538,u_0748,m_117,2023-01-01 01:58:59,100
v_539,u_0181,m_237,2023-01-01 02:34:21,12
v_540,u_0722,m_288,2023-01-01 08:29:18,59
v_541,u_0693,m_322,2023-01-01 07:09:08,80
v_542,u_0590,m_450,2023-01-01 16:05:34,25
v_543,u_0962,m_289,2023-01-01 08:05:48,9
v_544,u_0532,m_001,2023-01-01 15:36:35,86
v_545,u_0785,m_174,2023-01-01 03:42:24,38
v_546,u_0280,m_252,2023-01-01 10:58:43,76
v_547,u_0814,m_369,2023-01-01 23:18:20,39
v_548,u_0656,m_299,2023-01-01 08:36:39,111
v_549,u_0204,m_420,2023-01-01 22:54:00,43
v_550,u_0602,m_496,2023-01-01 19:40:49,46
v_551,u_0577,m_126,2023-01-01 17:22:45,90
v_552,u_0969,m_094,2023-01-01 07:44:18,33
v_553,u_0504,m_275,2023-01-01 13:31:08,98
v_554,u_0222,m_082,2023-01-01 03:51:44,104
v_555,u_0614,m_134,2023-01-01 11:12:56,108
v_556,u_0180,m_076,2023-01-01 10:36:54,43
v_557,u_0715,m_357,2023-01-01 05:30:43,78
v_558,u_0137,m_461,2023-01-01 02:04:04,71
v_559,u_0451,m_481,2023-01-01 14:01:31,4
v_560,u_0128,m_058,2023-01-01 01:27:58,61
v_561,u_0192,m_001,2023-01-01 01:50:09,46
v_562,u_0468,m_287,2023-01-01 15:17:18,74
v_563,u_0089,m_058,2023-01-01 23:36:11,66
v_564,u_0853,m_375,2023-01-01 12:41:00,12
v_565,u_0455,m_096,2023-01-01 08:11:18,46
v_566,u_0836,m_490,2023-01-01 23:40:18,80
v_567,u_0484,m_265,2023-01-01 11:12:31,92
v_568,u_0343,m_237,2023-01-01 10:13:38,42
v_569,u_0668,m_383,2023-01-01 19:50:51,34
v_570,u_0436,m_158,2023-01-01 09:23:18,34
v_571,u_0682,m_362,2023-01-01 12:40:09,8
v_572,u_0894,m_027,2023-01-01 17:55:10,78
v_573,u_0547,m_148,2023-01-01 01:39:06,95
v_574,u_0637,m_146,2023-01-01 13:34:42,51
v_575,u_0285,m_450,2023-01-01 12:55:04,65
v_576,u_0757,m_188,2023-01-01 05:23:46,96
v_577,u_0318,m_454,2023-01-01 04:06:59,25
v_578,u_0797,m_082,2023-01-01 22:32:23,41
v_579,u_0428,m_142,2023-01-01 06:38:35,78
v_580,u_0206,m_245,2023-01-01 14:02:26,48
v_581,u_0037,m_288,2023-01-01 07:32:14,47
v_582,u_0273,m_487,2023-01-01 08:20:53,90
v_583,u_0545,m_437,2023-01-01 17:35:34,117
v_584,u_0831,m_340,2023-01-01 02:59:46,3
v_585,u_0943,m_042,2023-01-01 09:31:59,35
v_586,u_0897,m_260,2023-01-01 16:45:47,13
v_587,u_0590,m_427,2023-01-01 18:45:02,119
v_588,u_0512,m_059,2023-01-01 17:43:35,30
v_589,u_0908,m_028,2023-01-01 03:48:23,120
v_590,u_0082,m_090,2023-01-01 15:27:29,71
v_591,u_0117,m_174,2023-01-01 20:55:22,22
v_592,u_0982,m_186,2023-01-01 22:20:50,104
v_593,u_0878,m_069,2023-01-01 03:11:29,95
v_594,u_0486,m_063,2023-01-01 14:24:51,95
v_595,u_0499,m_261,2023-01-01 16:07:23,12
v_596,u_0210,m_396,2023-01-01 02:10:09,12
v_597,u_0134,m_244,2023-01-01 10:23:44,48
v_598,u_0117,m_073,2023-01-01 17:37:39,108
v_599,u_0268,m_026,2023-01-01 14:32:41,100
v_600,u_0212,m_344,2023-01-01 12:27:36,8
v_601,u_0795,m_242,2023-01-01 16:32:36,109
v_602,u_0664,m_222,2023-01-01 17:06:02,108
v_603,u_0577,m_286,2023-01-01 22:56:32,35
v_604,u_0991,m_358,2023-01-01 07:15:13,8
v_605,u_0841,m_367,2023-01-01 19:47:34,21
v_606,u_0015,m_122,2023-01-01 20:22:46,17
v_607,u_0899,m_290,2023-01-01 13:11:07,21
v_608,u_0519,m_254,2023-01-01 22:20:12,63
v_609,u_0024,m_235,2023-01-01 18:41:59,114
v_610,u_0440,m_309,2023-01-01 12:03:26,2
v_611,u_0903,m_037,2023-01-01 21:43:22,107
v_612,u_0384,m_423,2023-01-01 02:26:16,84
v_613,u_0630,m_293,2023-01-01 18:59:24,72
v_614,u_0536,m_112,2023-01-01 17:22:38,14
v_615,u_0501,m_045,2023-01-01 15:47:08,41
v_616,u_0499,m_232,2023-01-01 03:50:13,81
v_617,u_0055,m_113,2023-01-01 17:37:21,22
v_618,u_0377,m_351,2023-01-01 09:18:22,58
v_619,u_0829,m_061,2023-01-01 19:16:10,100
v_620,u_0434,m_259,2023-01-01 20:09:26,72
v_621,u_0547,m_290,2023-01-01 22:55:01,41
v_622,u_0124,m_276,2023-01-01 05:28:08,97
v_623,u_0855,m_021,2023-01-01 06:29:35,19
v_624,u_0299,m_272,2023-01-01 21:52:23,120
v_625,u_0425,m_399,2023-01-01 17:11:13,38
v_626,u_0206,m_447,2023-01-01 14:23:32,112
v_627,u_0411,m_290,2023-01-01 23:11:17,94
v_628,u_0267,m_081,2023-01-01 14:49:03,86
v_629,u_0516,m_487,2023-01-01 01:59:49,85
v_630,u_0236,m_061,2023-01-01 09:37:53,24
v_631,u_0291,m_105,2023-01-01 03:11:00,26
v_632,u_0506,m_327,2023-01-01 06:14:07,5
v_633,u_0412,m_283,2023-01-01 15:16:03,102
v_634,u_0378,m_024,2023-01-01 03:12:01,34
v_635,u_0618,m_104,2023-01-01 18:48:44,7
v_636,u_0947,m_330,2023-01-01 06:44:04,39
v_637,u_0250,m_359,2023-01-01 06:21:16,77
v_638,u_0708,m_224,2023-01-01 04:20:41,120
v_639,u_0410,m_368,2023-01-01 16:38:17,8
v_640,u_0708,m_053,2023-01-01 10:57:56,78
v_641,u_0568,m_137,2023-01-01 06:57:00,90
v_642,u_0306,m_124,2023-01-01 00:14:46,11
v_643,u_0779,m_148,2023-01-01 03:36:58,15
v_644,u_0215,m_069,2023-01-01 08:53:42,61
v_645,u_0083,m_132,2023-01-01 05:18:29,111
v_646,u_0788,m_245,2023-01-01 06:49:28,21
v_647,u_0826,m_179,2023-01-01 00:55:08,68
v_648,u_0252,m_096,2023-01-01 14:37:51,27
v_649,u_0720,m_331,2023-01-01 11:00:48,67
v_650,u_0394,m_203,2023-01-01 17:18:51,67
v_651,u_0323,m_282,2023-01-01 05:41:30,85
v_652,u_0395,m_367,2023-01-01 09:09:35,114
v_653,u_0034,m_102,2023-01-01 02:00:39,1
v_654,u_0746,m_427,2023-01-01 08:37:06,5
v_655,u_0748,m_274,2023-01-01 09:44:44,108
v_656,u_0299,m_394,2023-01-01 06:54:24,84
v_657,u_0237,m_321,2023-01-01 21:14:53,78
v_658,u_0483,m_296,2023-01-01 22:18:54,83
v_659,u_0949,m_201,2023-01-01 04:18:45,97
v_660,u_0395,m_409,2023-01-01 16:39:28,29
v_661,u_0174,m_420,2023-01-01 10:32:12,114
v_662,u_0445,m_385,2023-01-01 00:58:01,27
v_663,u_0707,m_132,2023-01-01 03:38:16,104
v_664,u_0599,m_404,2023-01-01 01:31:49,72
v_665,u_0646,m_168,2023-01-01 20:09:19,11
v_666,u_0298,m_437,2023-01-01 04:22:54,50
v_667,u_0710,m_064,2023-01-01 07:36:08,24
v_668,u_0911,m_118,2023-01-01 07:13:16,88
v_669,u_0213,m_295,2023-01-01 05:57:58,52
v_670,u_0643,m_138,2023-01-01 18:45:31,66
v_671,u_0628,m_327,2023-01-01 18:44:32,34
v_672,u_0894,m_033,2023-01-01 18:51:46,97
v_673,u_0423,m_406,2023-01-01 10:17:02,92
v_674,u_0506,m_354,2023-01-01 11:06:24,82
v_675,u_0095,m_225,2023-01-01 02:21:26,96
v_676,u_0625,m_204,2023-01-01 17:32:05,37
v_677,u_0055,m_137,2023-01-01 19:07:10,107
v_678,u_0908,m_019,2023-01-01 11:54:49,101
v_679,u_0940,m_028,2023-01-01 02:36:39,39
v_680,u_0800,m_463,2023-01-01 18:45:33,5
v_681,u_0067,m_113,2023-01-01 13:14:22,30
v_682,u_0949,m_491,2023-01-01 18:27:56,101
v_683,u_0775,m_024,2023-01-01 05:07:53,65
v_684,u_0592,m_141,2023-01-01 17:46:11,87
v_685,u_0786,m_449,2023-01-01 15:20:24,18
v_686,u_0470,m_410,2023-01-01 08:46:49,37
v_687,u_0902,m_349,2023-01-01 14:08:29,79
v_688,u_0407,m_491,2023-01-01 22:49:02,13
v_689,u_0430,m_233,2023-01-01 07:06:43,110
v_690,u_0714,m_047,2023-01-01 11:40:29,55
v_691,u_0590,m_321,2023-01-01 17:51:36,98
v_692,u_0601,m_362,2023-01-01 04:35:46,62
v_693,u_0112,m_035,2023-01-01 11:40:52,98
v_694,u_0795,m_405,2023-01-01 23:26:46,3
v_695,u_0958,m_145,2023-01-01 10:29:22,75
v_696,u_0161,m_296,2023-01-01 05:27:09,89
v_697,u_0213,m_255,2023-01-01 12:46:12,53
v_698,u_0232,m_133,2023-01-01 00:11:46,75
v_699,u_0681,m_490,2023-01-01 08:09:29,105
v_700,u_0214,m_373,2023-01-01 07:07:57,31
v_701,u_0390,m_305,2023-01-01 21:55:04,109
v_702,u_0815,m_229,2023-01-01 01:17:09,65
v_703,u_0655,m_018,2023-01-01 10:20:13,18
v_704,u_0621,m_052,2023-01-01 17:15:26,27
v_705,u_0455,m_110,2023-01-01 12:48:39,80
v_706,u_0341,m_087,2023-01-01 04:41:52,75
v_707,u_0360,m_164,2023-01-01 03:25:40,29
v_708,u_0485,m_262,2023-01-01 17:57:51,17
v_709,u_0570,m_476,2023-01-01 20:29:36,16
v_710,u_0652,m_066,2023-01-01 21:07:48,95
v_711,u_0066,m_377,2023-01-01 13:13:57,114
v_712,u_0761,m_163,2023-01-01 01:08:13,24
v_713,u_0103,m_050,2023-01-01 22:50:07,38
v_714,u_0405,m_420,2023-01-01 10:00:40,1
v_715,u_0968,m_084,2023-01-01 01:51:03,29
v_716,u_0945,m_429,2023-01-01 22:30:44,75
v_717,u_0963,m_498,2023-01-01 05:55:43,82
v_718,u_0847,m_330,2023-01-01 08:48:09,102
v_719,u_0617,m_119,2023-01-01 16:54:24,24
v_720,u_0388,m_129,2023-01-01 04:40:21,15
v_721,u_0001,m_305,2023-01-01 18:27:45,45
v_722,u_0926,m_356,2023-01-01 14:28:19,30
v_723,u_0074,m_489,2023-01-01 18:14:28,24
v_724,u_0081,m_135,2023-01-01 10:20:34,29
v_725,u_0999,m_173,2023-01-01 04:14:49,48
v_726,u_0010,m_038,2023-01-01 07:10:58,22
v_727,u_0306,m_319,2023-01-01 07:31:37,86
v_728,u_0531,m_259,2023-01-01 11:40:35,55
v_729,u_0618,m_077,2023-01-01 09:02:04,77
v_730,u_0143,m_009,2023-01-01 19:21:10,63
v_731,u_0509,m_080,2023-01-01 11:10:39,75
v_732,u_0868,m_326,2023-01-01 03:15:04,31
v_733,u_0656,m_068,2023-01-01 13:45:00,62
v_734,u_0260,m_431,2023-01-01 22:38:08,43
v_735,u_0824,m_345,2023-01-01 08:23:51,6
v_736,u_0231,m_198,2023-01-01 09:52:59,44
v_737,u_0753,m_467,2023-01-01 02:53:43,29
v_738,u_0138,m_344,2023-01-01 06:12:12,64
v_739,u_0789,m_125,2023-01-01 23:44:23,50
v_740,u_0746,m_040,2023-01-01 00:00:17,95
v_741,u_0039,m_120,2023-01-01 10:33:08,104
v_742,u_0113,m_237,2023-01-01 08:52:36,32
v_743,u_0032,m_423,2023-01-01 13:34:58,94
v_744,u_0133,m_406,2023-01-01 22:08:58,82
v_745,u_0409,m_307,2023-01-01 01:41:10,45
v_746,u_0731,m_073,2023-01-01 17:24:32,1
v_747,u_0443,m_146,2023-01-01 20:51:12,9
v_748,u_0605,m_468,2023-01-01 00:06:49,82
v_749,u_0783,m_144,2023-01-01 06:12:36,46
v_750,u_0867,m_473,2023-01-01 08:43:27,87
v_751,u_0008,m_075,2023-01-01 17:07:17,5
v_752,u_0409,m_235,2023-01-01 23:56:17,48
v_753,u_0113,m_160,2023-01-01 05:10:51,66
v_754,u_0395,m_250,2023-01-01 03:14:27,69
v_755,u_0103,m_032,2023-01-01 17:07:19,112
v_756,u_0969,m_315,2023-01-01 07:40:15,30
v_757,u_0972,m_227,2023-01-01 04:39:08,48
v_758,u_0528,m_225,2023-01-01 17:51:05,43
v_759,u_0386,m_305,2023-01-01 22:27:30,117
v_760,u_0231,m_097,2023-01-01 23:38:37,102
v_761,u_0233,m_218,2023-01-01 08:15:50,114
v_762,u_0531,m_305,2023-01-01 09:20:04,61
v_763,u_0883,m_091,2023-01-01 22:55:40,64
v_764,u_0781,m_071,2023-01-01 07:37:53,58
v_765,u_0916,m_231,2023-01-01 00:35:06,3
v_766,u_0762,m_022,2023-01-01 23:48:48,12
v_767,u_0689,m_381,2023-01-01 03:09:08,30
v_768,u_0768,m_495,2023-01-01 09:07:25,57
v_769,u_0200,m_392,2023-01-01 09:41:53,57
v_770,u_0992,m_434,2023-01-01 05:55:34,2
v_771,u_0743,m_468,2023-01-01 01:12:45,8
v_772,u_0882,m_476,2023-01-01 16:35:50,70
v_773,u_0810,m_075,2023-01-01 10:22:21,67
v_774,u_0001,m_366,2023-01-01 21:26:39,1
v_775,u_0042,m_442,2023-01-01 05:33:35,112
v_776,u_0427,m_178,2023-01-01 00:11:24,100
v_777,u_0860,m_441,2023-01-01 05:42:22,66
v_778,u_0169,m_151,2023-01-01 08:10:08,112
v_779,u_0716,m_474,2023-01-01 01:54:01,39
v_780,u_0728,m_294,2023-01-01 14:59:30,78
v_781,u_0571,m_154,2023-01-01 03:20:16,38
v_782,u_0165,m_054,2023-01-01 05:43:07,19
v_783,u_0981,m_316,2023-01-01 17:15:25,61
v_784,u_0870,m_049,2023-01-01 11:14:54,110
v_785,u_0726,m_451,2023-01-01 20:58:37,92
v_786,u_0545,m_194,2023-01-01 04:58:41,92
v_787,u_0701,m_409,2023-01-01 04:42:17,98
v_788,u_0756,m_199,2023-01-01 19:46:49,23
v_789,u_0401,m_073,2023-01-01 03:30:20,70
v_790,u_0866,m_425,2023-01-01 04:24:14,13
v_791,u_0165,m_241,2023-01-01 06:24:38,46
v_792,u_0324,m_074,2023-01-01 07:29:54,16
v_793,u_0272,m_471,2023-01-01 14:21:27,52
v_794,u_0113,m_104,2023-01-01 05:40:26,102
v_795,u_0373,m_228,2023-01-01 04:25:32,26
v_796,u_0744,m_296,2023-01-01 11:31:15,87
v_797,u_0212,m_319,2023-01-01 22:53:41,45
v_798,u_0822,m_462,2023-01-01 19:18:48,85
v_799,u_0406,m_172,2023-01-01 12:48:44,87
v_800,u_0835,m_290,2023-01-01 14:11:19,107
v_801,u_0196,m_126,2023-01-01 15:18:13,36
v_802,u_0926,m_130,2023-01-01 14:13:56,91
v_803,u_0612,m_388,2023-01-01 07:49:34,80
v_804,u_0129,m_032,2023-01-01 20:07:06,110
v_805,u_0070,m_318,2023-01-01 20:14:20,3
v_806,u_0158,m_245,2023-01-01 06:35:23,52
v_807,u_0466,m_164,2023-01-01 02:37:19,91
v_808,u_0326,m_138,2023-01-01 01:59:16,44
v_809,u_0857,m_032,2023-01-01 05:59:10,29
v_810,u_0691,m_243,2023-01-01 00:23:19,50
v_811,u_0133,m_113,2023-01-01 10:50:13,78
v_812,u_0214,m_155,2023-01-01 23:08:38,22
v_813,u_0249,m_103,2023-01-01 07:00:17,88
v_814,u_0139,m_242,2023-01-01 02:02:29,57
v_815,u_0466,m_212,2023-01-01 16:23:54,54
v_816,u_0886,m_332,2023-01-01 13:47:18,41
v_817,u_0977,m_364,2023-01-01 06:12:12,15
v_818,u_0463,m_455,2023-01-01 05:53:40,38
v_819,u_0388,m_131,2023-01-01 18:59:04,6
v_820,u_0373,m_386,2023-01-01 10:56:02,83
v_821,u_0671,m_241,2023-01-01 17:43:26,46
v_822,u_0047,m_442,2023-01-01 20:07:03,14
v_823,u_0109,m_042,2023-01-01 21:31:58,82
v_824,u_0622,m_176,2023-01-01 22:01:47,67
v_825,u_0983,m_106,2023-01-01 17:18:28,48
v_826,u_0038,m_305,2023-01-01 11:27:23,95
v_827,u_0850,m_034,2023-01-01 14:58:12,80
v_828,u_0435,m_266,2023-01-01 01:08:21,52
v_829,u_0083,m_338,2023-01-01 05:12:59,45
v_830,u_0639,m_161,2023-01-01 11:48:40,76
v_831,u_0278,m_402,2023-01-01 07:07:46,1
v_832,u_0827,m_158,2023-01-01 05:51:48,20
v_833,u_0505,m_355,2023-01-01 19:39:31,54
v_834,u_0809,m_493,2023-01-01 16:21:29,36
v_835,u_0990,m_127,2023-01-01 16:37:51,16
v_836,u_0283,m_170,2023-01-01 06:02:58,72
v_837,u_0832,m_500,2023-01-01 09:10:27,18
v_838,u_0237,m_207,2023-01-01 11:54:07,75
v_839,u_0449,m_111,2023-01-01 19:35:00,49
v_840,u_0508,m_357,2023-01-01 00:48:37,77
v_841,u_0845,m_248,2023-01-01 21:37:10,7
v_842,u_0732,m_080,2023-01-01 12:12:48,84
v_843,u_0625,m_110,2023-01-01 19:17:01,38
v_844,u_0501,m_001,2023-01-01 21:50:30,42
v_845,u_0423,m_437,2023-01-01 18:24:00,52
v_846,u_0764,m_220,2023-01-01 19:13:02,91
v_847,u_0873,m_471,2023-01-01 21:11:50,75
v_848,u_0763,m_188,2023-01-01 13:54:08,74
v_849,u_0299,m_288,2023-01-01 03:23:35,41
v_850,u_0648,m_157,2023-01-01 09:15:03,84
v_851,u_0513,m_345,2023-01-01 20:47:29,103
v_852,u_0195,m_182,2023-01-01 11:01:52,101
v_853,u_0688,m_495,2023-01-01 05:52:34,11
v_854,u_0393,m_272,2023-01-01 16:42:40,67
v_855,u_0763,m_110,2023-01-01 22:26:28,87
v_856,u_0819,m_455,2023-01-01 21:18:42,86
v_857,u_0192,m_475,2023-01-01 12:59:01,119
v_858,u_0393,m_078,2023-01-01 21:32:44,21
v_859,u_0038,m_156,2023-01-01 09:19:31,57
v_860,u_0405,m_107,2023-01-01 04:02:22,34
v_861,u_0037,m_117,2023-01-01 02:03:18,103
v_862,u_0602,m_227,2023-01-01 20:06:16,55
v_863,u_0011,m_364,2023-01-01 09:39:46,81
v_864,u_0820,m_057,2023-01-01 02:51:09,109
v_865,u_0729,m_482,2023-01-01 02:47:34,112
v_866,u_0423,m_028,2023-01-01 12:43:10,23
v_867,u_0327,m_348,2023-01-01 14:31:25,115
v_868,u_0366,m_036,2023-01-01 18:55:52,13
v_869,u_0526,m_114,2023-01-01 20:07:38,2
v_870,u_0230,m_308,2023-01-01 04:42:13,7
v_871,u_0608,m_267,2023-01-01 05:33:04,97
v_872,u_0162,m_328,2023-01-01 01:44:51,60
v_873,u_0477,m_226,2023-01-01 12:13:12,96
v_874,u_0045,m_446,2023-01-01 13:51:26,10
v_875,u_0379,m_322,2023-01-01 01:12:34,86
v_876,u_0234,m_362,2023-01-01 10:40:50,50
v_877,u_0062,m_443,2023-01-01 14:35:32,36
v_878,u_0145,m_072,2023-01-01 20:20:05,45
v_879,u_0878,m_095,2023-01-01 03:50:35,104
v_880,u_0764,m_108,2023-01-01 14:30:17,93
v_881,u_0054,m_500,2023-01-01 08:30:30,54
v_882,u_0865,m_085,2023-01-01 12:17:41,103
v_883,u_0564,m_184,2023-01-01 13:40:36,92
v_884,u_0108,m_301,2023-01-01 15:22:20,113
v_885,u_0487,m_385,2023-01-01 17:59:30,108
v_886,u_0564,m_002,2023-01-01 23:43:29,98
v_887,u_0671,m_015,2023-01-01 08:48:11,91
v_888,u_0390,m_189,2023-01-01 09:57:32,105
v_889,u_0139,m_312,2023-01-01 21:41:26,96
v_890,u_0240,m_078,2023-01-01 13:39:14,70
v_891,u_0307,m_466,2023-01-01 00:53:28,44
v_892,u_0641,m_191,2023-01-01 21:49:27,101
v_893,u_0036,m_260,2023-01-01 03:56:03,44
v_894,u_0055,m_063,2023-01-01 09:09:42,11
v_895,u_0269,m_249,2023-01-01 03:50:01,111
v_896,u_0046,m_359,2023-01-01 14:01:22,79
v_897,u_0052,m_356,2023-01-01 00:03:17,81
v_898,u_0323,m_009,2023-01-01 20:06:48,56
v_899,u_0125,m_217,2023-01-01 04:51:37,15
v_900,u_0346,m_232,2023-01-01 09:07:56,36
v_901,u_0654,m_407,2023-01-01 05:45:57,60
v_902,u_0404,m_469,2023-01-01 01:58:14,110
v_903,u_0125,m_287,2023-01-01 17:28:19,100
v_904,u_0150,m_352,2023-01-01 21:25:13,57
v_905,u_0968,m_186,2023-01-01 03:34:27,23
v_906,u_0433,m_168,2023-01-01 02:23:41,73
v_907,u_0943,m_046,2023-01-01 05:53:07,59
v_908,u_0035,m_374,2023-01-01 23:28:29,77
v_909,u_0649,m_099,2023-01-01 01:08:48,71
v_910,u_0106,m_386,2023-01-01 03:28:11,63
v_911,u_0509,m_061,2023-01-01 04:17:08,59
v_912,u_0464,m_280,2023-01-01 01:09:48,65
v_913,u_0476,m_268,2023-01-01 18:11:04,4
v_914,u_0504,m_343,2023-01-01 23:16:58,16
v_915,u_0164,m_211,2023-01-01 06:46:59,110
v_916,u_0116,m_486,2023-01-01 00:26:50,84
v_917,u_0612,m_224,2023-01-01 22:46:19,78
v_918,u_0599,m_274,2023-01-01 15:43:34,73
v_919,u_0340,m_169,2023-01-01 09:06:28,6
v_920,u_0415,m_253,2023-01-01 00:05:17,31
v_921,u_0849,m_470,2023-01-01 00:44:09,98
v_922,u_0325,m_168,2023-01-01 09:42:49,79
v_923,u_0437,m_102,2023-01-01 07:55:43,75
v_924,u_0991,m_063,2023-01-01 18:34:04,1
v_925,u_0257,m_472,2023-01-01 20:58:38,62
v_926,u_0234,m_120,2023-01-01 22:54:47,39
v_927,u_0097,m_173,2023-01-01 13:42:05,53
v_928,u_0916,m_276,2023-01-01 07:12:11,64
v_929,u_0643,m_229,2023-01-01 09:46:45,9
v_930,u_0740,m_266,2023-01-01 07:41:58,60
v_931,u_0255,m_321,2023-01-01 08:08:08,96
v_932,u_0648,m_116,2023-01-01 07:39:13,45
v_933,u_0829,m_450,2023-01-01 21:13:33,114
v_934,u_0460,m_361,2023-01-01 22:11:40,88
v_935,u_0839,m_373,2023-01-01 12:26:46,69
v_936,u_0479,m_364,2023-01-01 13:32:23,117
v_937,u_0593,m_440,2023-01-01 14:23:18,101
v_938,u_0124,m_161,2023-01-01 20:20:55,35
v_939,u_0983,m_177,2023-01-01 00:50:07,20
v_940,u_0715,m_264,2023-01-01 18:54:02,101
v_941,u_0695,m_187,2023-01-01 23:27:43,88
v_942,u_0571,m_455,2023-01-01 02:51:20,10
v_943,u_0558,m_357,2023-01-01 00:50:24,98
v_944,u_0850,m_259,2023-01-01 10:53:03,93
v_945,u_0378,m_465,2023-01-01 10:55:06,21
v_946,u_0623,m_470,2023-01-01 00:40:36,10
v_947,u_0046,m_357,2023-01-01 16:52:48,20
v_948,u_0297,m_362,2023-01-01 11:47:19,48
v_949,u_0391,m_100,2023-01-01 09:45:11,33
v_950,u_0739,m_098,2023-01-01 07:28:32,11
v_951,u_0894,m_427,2023-01-01 09:42:28,67
v_952,u_0527,m_039,2023-01-01 13:56:40,34
v_953,u_0359,m_376,2023-01-01 01:27:04,36
v_954,u_0486,m_154,2023-01-01 07:13:38,42
v_955,u_0219,m_078,2023-01-01 19:39:41,70
v_956,u_0463,m_168,2023-01-01 15:17:05,50
v_957,u_0941,m_188,2023-01-01 15:24:00,10
v_958,u_0920,m_428,2023-01-01 17:06:49,18
v_959,u_0455,m_386,2023-01-01 10:07:57,42
v_960,u_0806,m_466,2023-01-01 18:27:50,77
v_961,u_0532,m_254,2023-01-01 00:14:11,68
v_962,u_0125,m_321,2023-01-01 13:29:43,116
v_963,u_0874,m_175,2023-01-01 07:18:09,72
v_964,u_0665,m_401,2023-01-01 02:40:42,69
v_965,u_0255,m_279,2023-01-01 23:44:21,119
v_966,u_0466,m_164,2023-01-01 17:03:14,4
v_967,u_0931,m_360,2023-01-01 12:52:37,107
v_968,u_0477,m_227,2023-01-01 22:14:45,89
v_969,u_0568,m_062,2023-01-01 06:20:24,107
v_970,u_0714,m_402,2023-01-01 03:01:47,114
v_971,u_0609,m_397,2023-01-01 23:57:37,48
v_972,u_0005,m_107,2023-01-01 09:32:17,89
v_973,u_0987,m_301,2023-01-01 11:28:43,6
v_974,u_0409,m_327,2023-01-01 12:31:22,86
v_975,u_0350,m_082,2023-01-01 12:17:08,108
v_976,u_0908,m_334,2023-01-01 05:28:07,65
v_977,u_0663,m_001,2023-01-01 22:08:28,15
v_978,u_0763,m_337,2023-01-01 23:39:59,114
v_979,u_0863,m_239,2023-01-01 08:13:00,98
v_980,u_0558,m_394,2023-01-01 03:41:15,61
v_981,u_0934,m_393,2023-01-01 09:42:01,14
v_982,u_0592,m_171,2023-01-01 03:29:17,81
v_983,u_0647,m_097,2023-01-01 20:37:57,9
v_984,u_0674,m_154,2023-01-01 08:56:01,87
v_985,u_0283,m_468,2023-01-01 20:11:02,57
v_986,u_0387,m_486,2023-01-01 06:17:43,38
v_987,u_0837,m_067,2023-01-01 00:00:57,4
v_988,u_0532,m_147,2023-01-01 12:29:52,64
v_989,u_0320,m_303,2023-01-01 14:50:33,91
v_990,u_0770,m_292,2023-01-01 10:55:23,24
v_991,u_0009,m_394,2023-01-01 19:31:13,52
v_992,u_0550,m_210,2023-01-01 06:07:56,73
v_993,u_0085,m_085,2023-01-01 14:20:42,103
v_994,u_0765,m_305,2023-01-01 08:13:15,22
v_995,u_0637,m_248,2023-01-01 17:53:01,45
v_996,u_0461,m_129,2023-01-01 12:07:52,29
v_997,u_0870,m_398,2023-01-01 09:09:42,83
